order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2020-100148,2020-06-29,2020-07-03,First Class,C100148,Customer 148,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100148,Furniture,Bookcases,Bookcase,209.45,5,0.3,35.17
CA-2022-100149,2022-12-08,2022-12-11,Same Day,C100149,Customer 149,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100149,Furniture,Bookcases,Bookcase,639.34,7,0.2,68.53
CA-2021-100150,2021-02-25,2021-02-27,Second Class,C100150,Customer 150,Consumer,United States,Houston,Texas,77001,Central,P100150,Office Supplies,Storage,Storage Box,963.61,7,0.1,261.02
CA-2022-100151,2022-10-23,2022-10-25,Second Class,C100151,Customer 151,Corporate,United States,Seattle,Washington,98101,West,P100151,Technology,Phones,Smartphone,1416.53,4,0.0,180.51
CA-2020-100152,2020-06-08,2020-06-10,Standard Class,C100152,Customer 152,Consumer,United States,Los Angeles,California,90001,West,P100152,Technology,Machines,Printer,1760.54,7,0.2,407.53
CA-2019-100153,2019-04-02,2019-04-06,Second Class,C100153,Customer 153,Corporate,United States,Los Angeles,California,90001,West,P100153,Furniture,Chairs,Office Chair,713.77,4,0.1,72.39
CA-2021-100154,2021-02-23,2021-02-26,Same Day,C100154,Customer 154,Home Office,United States,New York,New York,10001,East,P100154,Technology,Accessories,Mouse,223.59,8,0.0,56.5
CA-2021-100155,2021-12-15,2021-12-21,Second Class,C100155,Customer 155,Home Office,United States,Los Angeles,California,90001,West,P100155,Office Supplies,Storage,Storage Box,636.47,7,0.0,177.88
CA-2020-100156,2020-05-10,2020-05-13,Standard Class,C100156,Customer 156,Corporate,United States,Houston,Texas,77001,Central,P100156,Furniture,Chairs,Office Chair,1259.2,8,0.1,384.73
CA-2019-100157,2019-01-14,2019-01-16,Same Day,C100157,Customer 157,Home Office,United States,Los Angeles,California,90001,West,P100157,Furniture,Bookcases,Bookcase,1376.16,6,0.1,402.9
CA-2019-100158,2019-08-05,2019-08-07,First Class,C100158,Customer 158,Corporate,United States,New York,New York,10001,East,P100158,Furniture,Chairs,Office Chair,1082.56,8,0.2,27.24
CA-2020-100159,2020-02-12,2020-02-16,First Class,C100159,Customer 159,Corporate,United States,Houston,Texas,77001,Central,P100159,Furniture,Tables,Conference Table,578.97,9,0.2,177.94
CA-2019-100160,2019-06-27,2019-06-28,First Class,C100160,Customer 160,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100160,Technology,Machines,Printer,329.72,8,0.3,16.42
CA-2020-100161,2020-12-16,2020-12-23,Same Day,C100161,Customer 161,Home Office,United States,Chicago,Illinois,60601,Central,P100161,Technology,Phones,Smartphone,1335.92,4,0.3,210.25
CA-2019-100162,2019-05-20,2019-05-26,Second Class,C100162,Customer 162,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100162,Office Supplies,Paper,Copy Paper,1001.63,6,0.2,168.31
CA-2021-100163,2021-12-10,2021-12-15,Standard Class,C100163,Customer 163,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100163,Office Supplies,Paper,Copy Paper,606.51,10,0.3,48.71
CA-2020-100164,2020-03-06,2020-03-13,First Class,C100164,Customer 164,Home Office,United States,Los Angeles,California,90001,West,P100164,Technology,Machines,Printer,1578.73,7,0.1,96.1
CA-2022-100165,2022-05-02,2022-05-05,Standard Class,C100165,Customer 165,Home Office,United States,Chicago,Illinois,60601,Central,P100165,Technology,Phones,Smartphone,756.34,4,0.2,150.22
CA-2020-100166,2020-02-28,2020-03-01,Same Day,C100166,Customer 166,Home Office,United States,Houston,Texas,77001,Central,P100166,Technology,Phones,Smartphone,521.95,5,0.0,94.59
CA-2022-100167,2022-02-17,2022-02-24,Same Day,C100167,Customer 167,Consumer,United States,Seattle,Washington,98101,West,P100167,Office Supplies,Binders,Binder,276.04,3,0.1,78.47
CA-2021-100168,2021-11-24,2021-11-28,Second Class,C100168,Customer 168,Consumer,United States,New York,New York,10001,East,P100168,Furniture,Tables,Conference Table,1991.28,6,0.3,538.12
CA-2019-100169,2019-04-29,2019-05-02,Second Class,C100169,Customer 169,Corporate,United States,Houston,Texas,77001,Central,P100169,Office Supplies,Storage,Storage Box,1164.9,8,0.3,33.78
CA-2020-100170,2020-06-19,2020-06-25,Same Day,C100170,Customer 170,Corporate,United States,Los Angeles,California,90001,West,P100170,Technology,Accessories,Mouse,1051.16,7,0.3,74.8
CA-2022-100171,2022-02-18,2022-02-22,First Class,C100171,Customer 171,Home Office,United States,Houston,Texas,77001,Central,P100171,Furniture,Bookcases,Bookcase,990.22,2,0.2,236.62
CA-2020-100172,2020-11-09,2020-11-15,Standard Class,C100172,Customer 172,Consumer,United States,Seattle,Washington,98101,West,P100172,Furniture,Tables,Conference Table,1313.18,3,0.3,55.41
CA-2019-100173,2019-06-24,2019-06-27,Second Class,C100173,Customer 173,Consumer,United States,Chicago,Illinois,60601,Central,P100173,Furniture,Tables,Conference Table,1047.53,8,0.2,206.67
CA-2019-100174,2019-02-11,2019-02-17,Standard Class,C100174,Customer 174,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P100174,Furniture,Tables,Conference Table,1723.05,1,0.2,409.16
CA-2022-100175,2022-05-02,2022-05-08,Second Class,C100175,Customer 175,Home Office,United States,Houston,Texas,77001,Central,P100175,Office Supplies,Paper,Copy Paper,723.38,1,0.2,48.35
CA-2022-100176,2022-05-22,2022-05-23,Standard Class,C100176,Customer 176,Home Office,United States,Los Angeles,California,90001,West,P100176,Technology,Phones,Smartphone,1877.39,7,0.1,418.82
CA-2020-100177,2020-08-16,2020-08-20,Standard Class,C100177,Customer 177,Home Office,United States,Chicago,Illinois,60601,Central,P100177,Furniture,Bookcases,Bookcase,906.73,10,0.3,36.18
CA-2022-100178,2022-08-07,2022-08-10,First Class,C100178,Customer 178,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P100178,Technology,Accessories,Mouse,1796.12,10,0.2,127.36
CA-2020-100179,2020-08-19,2020-08-21,Same Day,C100179,Customer 179,Home Office,United States,Houston,Texas,77001,Central,P100179,Furniture,Bookcases,Bookcase,788.97,8,0.2,176.82
CA-2022-100180,2022-05-01,2022-05-06,Second Class,C100180,Customer 180,Home Office,United States,Houston,Texas,77001,Central,P100180,Furniture,Tables,Conference Table,843.02,9,0.2,183.03
CA-2021-100181,2021-03-11,2021-03-14,First Class,C100181,Customer 181,Home Office,United States,Los Angeles,California,90001,West,P100181,Office Supplies,Storage,Storage Box,600.82,6,0.2,68.11
CA-2019-100182,2019-03-24,2019-03-27,Standard Class,C100182,Customer 182,Corporate,United States,Houston,Texas,77001,Central,P100182,Office Supplies,Binders,Binder,1638.04,10,0.3,194.83
CA-2020-100183,2020-09-28,2020-10-02,First Class,C100183,Customer 183,Corporate,United States,Houston,Texas,77001,Central,P100183,Technology,Accessories,Mouse,244.33,10,0.0,60.09
CA-2020-100184,2020-11-11,2020-11-13,Same Day,C100184,Customer 184,Consumer,United States,Houston,Texas,77001,Central,P100184,Furniture,Chairs,Office Chair,1165.34,6,0.1,368.41
CA-2020-100185,2020-08-07,2020-08-08,First Class,C100185,Customer 185,Consumer,United States,Seattle,Washington,98101,West,P100185,Office Supplies,Storage,Storage Box,268.91,4,0.2,16.44
CA-2021-100186,2021-04-06,2021-04-07,First Class,C100186,Customer 186,Consumer,United States,Seattle,Washington,98101,West,P100186,Technology,Machines,Printer,530.92,4,0.3,100.27
CA-2019-100187,2019-06-14,2019-06-15,Same Day,C100187,Customer 187,Home Office,United States,Los Angeles,California,90001,West,P100187,Furniture,Tables,Conference Table,94.99,4,0.0,21.89
CA-2022-100188,2022-01-12,2022-01-16,Same Day,C100188,Customer 188,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100188,Office Supplies,Binders,Binder,741.62,9,0.3,5.88
CA-2021-100189,2021-02-24,2021-03-02,Standard Class,C100189,Customer 189,Home Office,United States,Seattle,Washington,98101,West,P100189,Office Supplies,Storage,Storage Box,158.97,5,0.0,24.33
CA-2020-100190,2020-10-09,2020-10-12,First Class,C100190,Customer 190,Corporate,United States,Houston,Texas,77001,Central,P100190,Technology,Accessories,Mouse,1504.57,5,0.3,316.34
CA-2022-100191,2022-07-02,2022-07-04,Standard Class,C100191,Customer 191,Corporate,United States,Chicago,Illinois,60601,Central,P100191,Furniture,Bookcases,Bookcase,805.15,10,0.1,167.7
CA-2021-100192,2021-11-06,2021-11-13,Second Class,C100192,Customer 192,Corporate,United States,Los Angeles,California,90001,West,P100192,Office Supplies,Storage,Storage Box,115.25,10,0.2,4.05
CA-2021-100193,2021-06-25,2021-06-29,Second Class,C100193,Customer 193,Corporate,United States,Chicago,Illinois,60601,Central,P100193,Technology,Phones,Smartphone,1275.63,4,0.3,276.19
CA-2020-100194,2020-10-17,2020-10-22,Second Class,C100194,Customer 194,Consumer,United States,Los Angeles,California,90001,West,P100194,Technology,Accessories,Mouse,488.18,8,0.2,141.09
CA-2020-100195,2020-08-18,2020-08-20,First Class,C100195,Customer 195,Consumer,United States,New York,New York,10001,East,P100195,Furniture,Tables,Conference Table,902.51,7,0.3,257.56
CA-2019-100196,2019-12-27,2019-12-31,First Class,C100196,Customer 196,Corporate,United States,New York,New York,10001,East,P100196,Furniture,Chairs,Office Chair,1099.29,6,0.3,150.82
CA-2020-100197,2020-10-09,2020-10-10,Standard Class,C100197,Customer 197,Corporate,United States,New York,New York,10001,East,P100197,Furniture,Chairs,Office Chair,1131.15,2,0.2,163.46
CA-2020-100198,2020-12-08,2020-12-13,Standard Class,C100198,Customer 198,Home Office,United States,Los Angeles,California,90001,West,P100198,Technology,Machines,Printer,547.68,5,0.3,63.92
CA-2022-100199,2022-12-23,2022-12-30,First Class,C100199,Customer 199,Corporate,United States,Houston,Texas,77001,Central,P100199,Office Supplies,Paper,Copy Paper,1178.8,4,0.2,231.77
CA-2020-100200,2020-10-15,2020-10-22,Same Day,C100200,Customer 200,Home Office,United States,Houston,Texas,77001,Central,P100200,Office Supplies,Binders,Binder,88.07,1,0.2,9.35
CA-2022-100201,2022-04-08,2022-04-15,Same Day,C100201,Customer 201,Home Office,United States,Seattle,Washington,98101,West,P100201,Technology,Phones,Smartphone,483.01,8,0.2,80.09
CA-2020-100202,2020-12-21,2020-12-23,First Class,C100202,Customer 202,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100202,Furniture,Tables,Conference Table,1255.58,10,0.2,106.02
CA-2019-100203,2019-01-19,2019-01-21,First Class,C100203,Customer 203,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100203,Office Supplies,Storage,Storage Box,1633.52,5,0.1,343.15
CA-2019-100204,2019-06-28,2019-07-02,Same Day,C100204,Customer 204,Consumer,United States,Chicago,Illinois,60601,Central,P100204,Furniture,Chairs,Office Chair,1939.11,6,0.2,419.03
CA-2022-100205,2022-11-29,2022-12-02,Standard Class,C100205,Customer 205,Consumer,United States,Chicago,Illinois,60601,Central,P100205,Technology,Phones,Smartphone,1815.73,8,0.1,257.12
CA-2021-100206,2021-01-13,2021-01-17,First Class,C100206,Customer 206,Consumer,United States,New York,New York,10001,East,P100206,Office Supplies,Paper,Copy Paper,1287.0,10,0.0,68.88
CA-2021-100207,2021-09-28,2021-10-03,Standard Class,C100207,Customer 207,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100207,Office Supplies,Paper,Copy Paper,698.43,4,0.2,211.85
CA-2019-100208,2019-06-29,2019-07-01,First Class,C100208,Customer 208,Consumer,United States,Seattle,Washington,98101,West,P100208,Furniture,Chairs,Office Chair,523.63,5,0.1,80.74
CA-2022-100209,2022-05-30,2022-06-03,First Class,C100209,Customer 209,Home Office,United States,Houston,Texas,77001,Central,P100209,Technology,Accessories,Mouse,1340.15,4,0.0,67.24
CA-2020-100210,2020-03-22,2020-03-28,Standard Class,C100210,Customer 210,Corporate,United States,Chicago,Illinois,60601,Central,P100210,Furniture,Chairs,Office Chair,192.78,9,0.0,42.2
CA-2021-100211,2021-07-12,2021-07-15,Standard Class,C100211,Customer 211,Consumer,United States,Chicago,Illinois,60601,Central,P100211,Office Supplies,Paper,Copy Paper,1796.4,5,0.3,168.1
CA-2021-100212,2021-10-29,2021-10-30,Same Day,C100212,Customer 212,Corporate,United States,Los Angeles,California,90001,West,P100212,Furniture,Tables,Conference Table,897.47,10,0.2,184.98
CA-2021-100213,2021-09-27,2021-09-29,Same Day,C100213,Customer 213,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100213,Office Supplies,Paper,Copy Paper,958.81,4,0.0,103.39
CA-2020-100214,2020-01-30,2020-01-31,Standard Class,C100214,Customer 214,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P100214,Office Supplies,Binders,Binder,113.16,7,0.1,8.41
CA-2019-100215,2019-12-22,2019-12-26,Standard Class,C100215,Customer 215,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100215,Office Supplies,Binders,Binder,1260.74,2,0.0,187.88
CA-2020-100216,2020-10-11,2020-10-18,First Class,C100216,Customer 216,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P100216,Office Supplies,Paper,Copy Paper,1886.8,9,0.2,563.05
CA-2021-100217,2021-10-18,2021-10-23,Same Day,C100217,Customer 217,Home Office,United States,Houston,Texas,77001,Central,P100217,Furniture,Bookcases,Bookcase,1012.22,10,0.1,124.28
CA-2020-100218,2020-09-03,2020-09-05,Same Day,C100218,Customer 218,Consumer,United States,Los Angeles,California,90001,West,P100218,Technology,Machines,Printer,70.56,8,0.1,21.32
CA-2022-100219,2022-12-19,2022-12-20,Same Day,C100219,Customer 219,Home Office,United States,Seattle,Washington,98101,West,P100219,Furniture,Tables,Conference Table,821.47,4,0.3,218.94
CA-2019-100220,2019-05-13,2019-05-15,First Class,C100220,Customer 220,Corporate,United States,Seattle,Washington,98101,West,P100220,Furniture,Bookcases,Bookcase,1517.84,10,0.1,176.44
CA-2021-100221,2021-09-28,2021-10-01,Standard Class,C100221,Customer 221,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100221,Furniture,Tables,Conference Table,1330.24,8,0.2,100.31
CA-2022-100222,2022-03-28,2022-03-31,Same Day,C100222,Customer 222,Home Office,United States,Houston,Texas,77001,Central,P100222,Office Supplies,Binders,Binder,915.34,1,0.2,275.37
CA-2020-100223,2020-05-19,2020-05-26,Standard Class,C100223,Customer 223,Home Office,United States,Houston,Texas,77001,Central,P100223,Office Supplies,Storage,Storage Box,1875.48,3,0.1,252.76
CA-2019-100224,2019-12-02,2019-12-04,Same Day,C100224,Customer 224,Home Office,United States,Houston,Texas,77001,Central,P100224,Technology,Accessories,Mouse,1122.82,5,0.1,46.81
CA-2020-100225,2020-09-22,2020-09-28,Standard Class,C100225,Customer 225,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P100225,Technology,Machines,Printer,213.82,5,0.1,43.99
CA-2022-100226,2022-04-09,2022-04-12,Standard Class,C100226,Customer 226,Consumer,United States,New York,New York,10001,East,P100226,Furniture,Bookcases,Bookcase,318.45,2,0.0,47.65
CA-2022-100227,2022-08-26,2022-09-02,Second Class,C100227,Customer 227,Consumer,United States,Chicago,Illinois,60601,Central,P100227,Office Supplies,Binders,Binder,54.72,3,0.1,11.42
CA-2019-100228,2019-04-06,2019-04-13,First Class,C100228,Customer 228,Corporate,United States,New York,New York,10001,East,P100228,Technology,Accessories,Mouse,874.13,7,0.2,213.21
CA-2020-100229,2020-12-31,2021-01-01,First Class,C100229,Customer 229,Corporate,United States,Los Angeles,California,90001,West,P100229,Technology,Machines,Printer,1569.18,9,0.0,430.07
CA-2022-100230,2022-11-14,2022-11-17,Standard Class,C100230,Customer 230,Consumer,United States,Chicago,Illinois,60601,Central,P100230,Technology,Phones,Smartphone,1733.43,9,0.2,533.99
CA-2021-100231,2021-07-18,2021-07-25,Same Day,C100231,Customer 231,Corporate,United States,Chicago,Illinois,60601,Central,P100231,Technology,Accessories,Mouse,1900.56,5,0.2,329.34
CA-2019-100232,2019-10-12,2019-10-17,First Class,C100232,Customer 232,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100232,Furniture,Tables,Conference Table,1867.75,3,0.1,193.43
CA-2020-100233,2020-03-25,2020-03-28,Standard Class,C100233,Customer 233,Consumer,United States,Seattle,Washington,98101,West,P100233,Furniture,Bookcases,Bookcase,160.75,4,0.1,51.37
CA-2021-100234,2021-03-21,2021-03-25,Standard Class,C100234,Customer 234,Corporate,United States,Chicago,Illinois,60601,Central,P100234,Furniture,Bookcases,Bookcase,1248.05,3,0.2,238.12
CA-2019-100235,2019-06-28,2019-07-05,Same Day,C100235,Customer 235,Home Office,United States,Seattle,Washington,98101,West,P100235,Office Supplies,Paper,Copy Paper,1093.47,7,0.1,205.22
CA-2021-100236,2021-07-29,2021-08-02,Second Class,C100236,Customer 236,Corporate,United States,New York,New York,10001,East,P100236,Office Supplies,Binders,Binder,1721.74,7,0.3,420.39
CA-2021-100237,2021-03-16,2021-03-17,Standard Class,C100237,Customer 237,Consumer,United States,Chicago,Illinois,60601,Central,P100237,Technology,Machines,Printer,1569.15,9,0.1,287.23
CA-2021-100238,2021-06-25,2021-06-26,First Class,C100238,Customer 238,Corporate,United States,New York,New York,10001,East,P100238,Furniture,Tables,Conference Table,929.12,6,0.3,137.14
CA-2020-100239,2020-02-18,2020-02-22,Second Class,C100239,Customer 239,Consumer,United States,Chicago,Illinois,60601,Central,P100239,Furniture,Bookcases,Bookcase,1490.05,6,0.0,107.53
CA-2019-100240,2019-01-09,2019-01-11,Same Day,C100240,Customer 240,Corporate,United States,Houston,Texas,77001,Central,P100240,Furniture,Chairs,Office Chair,1155.05,4,0.0,346.94
CA-2021-100241,2021-02-01,2021-02-05,Second Class,C100241,Customer 241,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P100241,Office Supplies,Binders,Binder,793.77,7,0.1,64.83
CA-2020-100242,2020-07-06,2020-07-07,Same Day,C100242,Customer 242,Consumer,United States,Los Angeles,California,90001,West,P100242,Office Supplies,Binders,Binder,439.97,10,0.2,20.91
